Domain,Indicator,Item,Element,CountryCode,CountryName,Region,Scenario,Units,Year,Value
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,12.511
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,5.996
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,9.105
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,9.585
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,10.055
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,10.96
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,5.996
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,9.874
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,11.049
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,12.332
Macro Indicators,GDP per capita,Total,GDP at market prices,DOM,Dominican Republic,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,15.205
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,5.687
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,8.601
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,9.552
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,10.641
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,12.961
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,5.687
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,8.1
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,8.556
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,9.048
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,10.128
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,5.687
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,8.807
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,9.948
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,11.275
Macro Indicators,GDP per capita,Total,GDP at market prices,ECU,Ecuador,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,14.486
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,3.287
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,5.206
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,6.152
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,7.256
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,9.819
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,3.287
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,4.222
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,4.558
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,4.925
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,5.751
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,3.287
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,4.088
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,4.33
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,4.578
Macro Indicators,GDP per capita,Total,GDP at market prices,GTM,Guatemala,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,5.091
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,3.745
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,7.271
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,8.382
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,9.658
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,12.853
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,3.745
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,6.512
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,7.025
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,7.592
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,9.064
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,3.745
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,7.113
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,8.271
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,9.645
Macro Indicators,GDP per capita,Total,GDP at market prices,GUY,Guyana,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,13.561
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,2.386
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,3.882
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,4.628
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,5.524
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,7.659
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,2.386
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,3.46
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,3.791
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,4.156
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,4.972
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,2.386
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,3.376
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,3.621
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,3.877
Macro Indicators,GDP per capita,Total,GDP at market prices,HND,Honduras,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,4.416
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,0.764
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,1.905
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,2.536
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,3.341
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,5.39
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,0.764
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,1.613
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,1.891
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,2.207
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,2.93
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,0.764
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,1.557
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,1.773
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,2.005
Macro Indicators,GDP per capita,Total,GDP at market prices,HTI,Haiti,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,2.504
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,5.372
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,6.787
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,7.338
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,8.043
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,9.741
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,5.372
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,6.514
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,6.742
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,7.06
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,7.918
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,5.372
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,7.124
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,7.923
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,8.945
Macro Indicators,GDP per capita,Total,GDP at market prices,JAM,Jamaica,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,11.736
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,9.624
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,13.687
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,14.683
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,15.687
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,17.732
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,9.624
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,13.566
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,14.343
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,14.99
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,16.079
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,9.624
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,14.603
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,16.412
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,18.319
Macro Indicators,GDP per capita,Total,GDP at market prices,MEX,Mexico,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,22.69
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,1.778
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,3.452
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,4.314
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,5.347
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,7.711
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,1.778
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,3.081
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,3.543
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,4.041
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,5.113
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,1.778
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,3.173
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,3.669
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,4.192
Macro Indicators,GDP per capita,Total,GDP at market prices,NIC,Nicaragua,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,5.274
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,10.607
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,20.616
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,22.321
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,23.765
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,25.947
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,10.607
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,20.257
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,21.907
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,23.386
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,26.029
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,10.607
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,21.744
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,24.675
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,27.587
Macro Indicators,GDP per capita,Total,GDP at market prices,PAN,Panama,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,33.491
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,6.395
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,13.025
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,14.696
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,16.282
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,19.016
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,6.395
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,12.181
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,13.207
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,14.171
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,15.99
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,6.395
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,13.386
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,15.546
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,17.83
Macro Indicators,GDP per capita,Total,GDP at market prices,PER,Peru,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,22.822
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,4.054
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,7.49
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,8.948
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,10.559
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,13.893
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,4.054
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,6.771
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,7.621
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,8.516
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2050,10.353
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2012,4.054
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2030,7.169
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2035,8.487
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2040,9.993
Macro Indicators,GDP per capita,Total,GDP at market prices,PRY,Paraguay,Latin America/Caribbean,Stratified Societies,"1000 US$, 2012 prices",2050,13.475
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2012,3.922
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2030,5.76
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2035,6.434
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2040,7.213
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Toward Sustainability,"1000 US$, 2012 prices",2050,8.893
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2012,3.922
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2030,5.388
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2035,5.736
Macro Indicators,GDP per capita,Total,GDP at market prices,SLV,El Salvador,Latin America/Caribbean,Business As Usual,"1000 US$, 2012 prices",2040,6.117
